  USAF  WBAN YR--MODAHRMN DIR SPD GUS CLG SKC L M H  VSB MW MW MW MW AW AW AW AW W TEMP DEWP    SLP   ALT    STP MAX MIN PCP01 PCP06 PCP24 PCPXX SD
029750 99999 201208120550 ***   0 ***  44 BKN * * *  7.0 ** ** ** ** ** ** ** ** *   57   50 ****** 30.21 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208120650 140   3 *** 197 BKN * * *  7.0 ** ** ** ** ** ** ** ** *   59   50 ****** 30.21 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208120750 190   3 ***  49 BKN * * *  7.0 ** ** ** ** ** ** ** ** *   61   50 ****** 30.21 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208120850 170   6 *** 197 BKN * * *  7.0 ** ** ** ** ** ** ** ** *   61   50 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208120950 140   8 *** 722 SCT * * *  7.0 ** ** ** ** ** ** ** ** *   63   50 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208121050 130   7 *** 722 SCT * * *  7.0 ** ** ** ** ** ** ** ** *   63   50 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208121150 190   9 *** 722 SCT * * *  7.0 ** ** ** ** ** ** ** ** *   63   50 ****** 30.21 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208121250 210   7 *** 722 SCT * * *  7.0 ** ** ** ** ** ** ** ** *   63   50 ****** 30.21 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208121350 190   8 *** 722 SCT * * *  7.0 ** ** ** ** ** ** ** ** *   63   50 ****** 30.21 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208121450 190   8 *** 722 SCT * * *  7.0 ** ** ** ** ** ** ** ** *   63   50 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208121550 170   7 *** 722 SCT * * *  7.0 ** ** ** ** ** ** ** ** *   61   50 ****** 30.21 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208121650 190   7 *** 722 SCT * * *  7.0 ** ** ** ** ** ** ** ** *   61   50 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208121750 190   5 *** 722 SCT * * *  7.0 ** ** ** ** ** ** ** ** *   59   48 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208121850 140   3 *** 722 CLR * * *  7.0 ** ** ** ** 61 ** ** ** *   55   48 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208121950 100   1 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   50   48 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208122050 ***   0 *** 722 SCT * * *  7.0 ** ** ** ** ** ** ** ** *   48   48 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208122150 ***   0 ***  34 BKN * * *  7.0 ** ** ** ** ** ** ** ** *   48   48 ****** 30.27 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208122250 ***   0 *** 157 BKN * * *  7.0 ** ** ** ** ** ** ** ** *   50   48 ****** 30.27 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208122350 ***   0 *** 722 CLR * * *  0.5 ** ** ** ** 30 ** ** ** *   48   46 ****** 30.27 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208130050 ***   0 *** 722 SCT * * *  0.2 ** ** ** ** 30 ** ** ** *   45   45 ****** 30.27 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208130150 ***   0 *** 722 SCT * * *  7.0 ** ** ** ** 10 ** ** ** *   45   45 ****** 30.30 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208130250 ***   0 *** 722 SCT * * *  4.4 ** ** ** ** ** ** ** ** *   45   45 ****** 30.30 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208130350 330   1 ***  49 BKN * * *  7.0 ** ** ** ** ** ** ** ** *   46   46 ****** 30.30 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208130450 ***   0 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   55   52 ****** 30.30 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208130550 120   6 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   61   52 ****** 30.30 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208130650 130   6 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   61   48 ****** 30.33 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208130750 120   6 *** 722 SCT * * *  7.0 ** ** ** ** ** ** ** ** *   63   46 ****** 30.33 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208130850 110   7 *** 722 SCT * * *  7.0 ** ** ** ** ** ** ** ** *   63   46 ****** 30.33 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208130950 100   8 *** 722 SCT * * *  7.0 ** ** ** ** ** ** ** ** *   64   48 ****** 30.33 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208131050 120   8 *** 722 CLR * * * **** ** ** ** ** ** ** ** ** *   64   48 ****** 30.30 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208131150 120   9 *** 722 CLR * * * **** ** ** ** ** ** ** ** ** *   64   48 ****** 30.30 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208131250 120   9 *** 722 CLR * * * **** ** ** ** ** ** ** ** ** *   66   48 ****** 30.30 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208131350 110   8 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   64   48 ****** 30.27 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208131450 120   5 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   66   48 ****** 30.27 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208131550 110   9 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   64   50 ****** 30.27 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208131650 100   6 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   63   52 ****** 30.27 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208131750 080   2 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   61   52 ****** 30.27 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208131850 ***   0 *** 722 CLR * * *  2.0 ** ** ** ** 10 ** ** ** *   54   52 ****** 30.27 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208131950 ***   0 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   52   50 ****** 30.27 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208132050 ***   0 *** 722 CLR * * *  5.6 ** ** ** ** ** ** ** ** *   50   50 ****** 30.27 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208132150 ***   0 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   48   48 ****** 30.27 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208132250 990   1 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   50   50 ****** 30.27 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208132350 990   3 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   55   50 ****** 30.27 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208140050 350   1 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   52   50 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208140150 990   1 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   52   48 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208140250 320   2 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   48   46 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208140350 990   1 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   54   48 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208140450 990   2 *** 722 CLR * * * **** ** ** ** ** ** ** ** ** *   57   50 ****** 30.21 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208140550 990   2 *** 722 CLR * * * **** ** ** ** ** ** ** ** ** *   63   54 ****** 30.21 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208140650 050   6 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   66   54 ****** 30.21 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208140750 050   7 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   68   52 ****** 30.21 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208140850 070   9 *** 722 SCT * * *  7.0 ** ** ** ** ** ** ** ** *   70   52 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208140950 990   8 *** 722 SCT * * *  7.0 ** ** ** ** ** ** ** ** *   72   54 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208141050 080  10 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   72   52 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208141150 990   7 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   72   52 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208141250 990   8 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   72   50 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208141350 060   7 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   73   52 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208141450 050   7 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   73   52 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208141550 990   6 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   73   54 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208141650 100   7 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   70   55 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208141750 080   7 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   68   54 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208141850 070   3 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   64   52 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208141950 990   1 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   61   54 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208142050 360   2 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   57   54 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208142150 360   2 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   57   52 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208142250 350   1 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   55   50 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208142350 350   2 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   55   52 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208150050 350   2 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   54   50 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208150150 340   3 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   54   50 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208150250 350   2 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   54   50 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208150350 350   3 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   55   52 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208150450 990   2 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   61   54 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208150550 990   5 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   64   55 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208150650 990   5 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   68   55 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208150750 990   7 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   70   54 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208150850 070   9 *** 722 SCT * * *  7.0 ** ** ** ** ** ** ** ** *   72   52 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208150950 090  11 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   72   50 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208151050 100  13 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   72   50 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208151150 110  13 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   72   52 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208151250 120  13 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   72   50 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208151350 110   9 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   72   50 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208151450 110   7 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   72   50 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208151550 140   5 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   72   52 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208151650 100   5 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   70   54 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208151750 ***   0 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   64   55 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208151850 ***   0 ***  49 BKN * * *  2.6 ** ** ** ** 10 ** ** ** *   61   55 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208151950 ***   0 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   57   55 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208152050 ***   0 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   55   54 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208152150 350   2 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   55   54 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208152250 330   1 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   55   54 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208152350 ***   0 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   54   54 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208160050 ***   0 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   52   52 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208160150 ***   0 *** 722 SCT * * *  5.0 ** ** ** ** ** ** ** ** *   52   52 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208160250 ***   0 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   50   50 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208160350 ***   0 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   54   54 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208160450 340   2 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   59   57 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208160550 330   2 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   61   57 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208160650 350   2 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   66   57 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208160750 990   3 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   70   55 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208160850 050   8 *** 722 SCT * * *  7.0 ** ** ** ** ** ** ** ** *   72   54 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208160950 050   6 *** 722 SCT * * *  7.0 ** ** ** ** ** ** ** ** *   72   54 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208161050 110   7 *** 722 SCT * * *  7.0 ** ** ** ** ** ** ** ** *   73   54 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208161150 110   7 *** 722 SCT * * *  7.0 ** ** ** ** ** ** ** ** *   73   54 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208161250 140   8 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   72   55 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208161350 150   7 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   72   54 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208161450 130   7 ***  69 BKN * * *  7.0 ** ** ** ** ** ** ** ** *   70   54 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208161550 180   5 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   70   54 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208161650 200   3 *** 722 SCT * * *  7.0 16 ** ** ** ** ** ** ** *   70   54 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208161750 300   3 ***  79 BKN * * *  7.0 16 ** ** ** ** ** ** ** *   66   57 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208161850 990   2 ***  49 BKN * * *  7.0 ** ** ** ** 62 ** ** ** *   64   61 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208161950 340   1 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   61   61 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208162050 ***   0 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   61   59 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208162150 ***   0 *** 722 CLR * * *  0.1 ** ** ** ** 30 ** ** ** *   59   59 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208162250 ***   0 *** 722 CLR * * *  0.1 ** ** ** ** 30 ** ** ** *   55   55 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208162350 ***   0 *** 722 SCT * * *  0.1 ** ** ** ** 30 ** ** ** *   55   55 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208170050 ***   0 *** 138 BKN * * *  0.2 ** ** ** ** 30 ** ** ** *   55   55 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208170150 ***   0 *** 148 BKN * * *  0.3 ** ** ** ** 31 ** ** ** *   54   54 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208170250 990   1 *** 148 BKN * * *  0.2 ** ** ** ** 30 ** ** ** *   54   54 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208170350 330   1 ***  79 BKN * * *  5.6 ** ** ** ** ** ** ** ** *   55   55 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208170450 280   2 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   57   57 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208170550 350   1 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   59   59 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208170650 320   2 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   63   61 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208170750 320   2 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   66   59 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208170850 300   3 *** 722 SCT * * *  7.0 ** ** ** ** ** ** ** ** *   70   57 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208170950 360   3 ***  48 BKN * * *  7.0 ** ** ** ** ** ** ** ** *   70   57 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208171050 130   8 ***  59 BKN * * *  7.0 ** ** ** ** ** ** ** ** *   68   61 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208171150 140   5 *** 138 BKN * * *  7.0 16 ** ** ** ** ** ** ** *   66   61 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208171250 990   3 ***  98 BKN * * *  7.0 17 ** ** ** ** ** ** ** *   70   59 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208171350 990   5 *** 722 SCT * * *  7.0 17 ** ** ** ** ** ** ** *   70   61 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208171450 100   7 *** 722 *** * * *  7.0 ** ** ** ** ** ** ** ** *   66   61 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208171550 170   5 *** 722 SCT * * *  7.0 ** ** ** ** ** ** ** ** *   68   61 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208171650 190   5 *** 722 SCT * * *  7.0 ** ** ** ** ** ** ** ** *   68   59 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208171750 190   2 *** 722 SCT * * *  7.0 ** ** ** ** ** ** ** ** *   64   59 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208171850 ***   0 *** 722 CLR * * *  1.5 ** ** ** ** 10 ** ** ** *   61   59 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208171950 100   1 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   59   59 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208172050 070   1 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   57   55 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208172150 ***   0 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   55   55 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208172250 ***   0 *** 722 SCT * * *  1.4 ** ** ** ** ** ** ** ** *   55   55 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208172350 ***   0 *** 722 CLR * * *  0.2 ** ** ** ** 30 ** ** ** *   54   54 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208180050 ***   0 *** 722 CLR * * *  0.2 ** ** ** ** 31 ** ** ** *   54   54 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208180150 ***   0 *** 722 CLR * * *  0.1 ** ** ** ** 30 ** ** ** *   52   52 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208180250 280   1 *** 722 CLR * * *  0.4 ** ** ** ** 30 ** ** ** *   50   50 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208180350 300   1 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   52   52 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208180450 ***   0 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   59   57 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208180550 020   1 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   63   59 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208180650 280   2 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   66   59 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208180750 290   2 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   70   61 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208180850 270   6 *** 722 SCT * * *  7.0 ** ** ** ** ** ** ** ** *   72   57 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208180950 310   5 *** 722 SCT * * *  7.0 ** ** ** ** ** ** ** ** *   73   59 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208181050 260   6 *** 722 SCT * * *  7.0 ** ** ** ** ** ** ** ** *   73   55 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208181150 220   9 *** 722 SCT * * *  7.0 ** ** ** ** ** ** ** ** *   75   55 ****** 29.97 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208181250 230  10 *** 722 SCT * * *  7.0 ** ** ** ** ** ** ** ** *   75   55 ****** 29.97 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208181350 250   8 *** 722 SCT * * *  7.0 ** ** ** ** ** ** ** ** *   73   55 ****** 29.97 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208181500 230  10 *** 722 SCT * * *  7.0 ** ** ** ** ** ** ** ** *   73   59 ****** 29.94 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208181550 210   8 *** 722 SCT * * *  7.0 ** ** ** ** ** ** ** ** *   72   61 ****** 29.94 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208181650 240   9 *** 722 SCT * * *  7.0 ** ** ** ** ** ** ** ** *   72   59 ****** 29.94 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208181750 240   8 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   68   59 ****** 29.94 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208181850 230   5 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   66   57 ****** 29.94 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208181950 230   5 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   64   57 ****** 29.97 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208182050 230   2 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   63   59 ****** 29.94 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208182150 210   2 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   63   59 ****** 29.94 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208182250 220   5 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   61   59 ****** 29.94 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208182350 230   3 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   61   59 ****** 29.94 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208190050 240   2 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   61   61 ****** 29.91 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208190150 250   3 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   61   61 ****** 29.91 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208190250 230   1 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   61   61 ****** 29.91 ****** *** *** ***** ***** ***** ***** ** 
029750 99999 201208190350 190   2 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   63   61 ****** 29.88 ****** *** *** ***** ***** ***** ***** ** 
